prev_owner,new_owner,nft_address,col_address,price
F0AEA4A8F340E0F70B19F834D3227D099DDD7DBFBB409788D29EAD0CE5198FB3,76C11F91B6FD4334A1817FDC1B1C8287B91AE908341E0880559FCF28D0C3243C,B5A3A0E352829CF1E939ED4F6BD2208E1AF10642332640C347746E583A444C3B,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,21973167052
B767BCCF2BCC0EAC4ECE139B537BAEDD142B5F9618CA5D9B54D1992AB732D7EC,E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,51366F8DDD7B5C5724D74882A9FED8F0C08D43816CD69B41FAB54AF2D2E67B4F,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,39985108050
B767BCCF2BCC0EAC4ECE139B537BAEDD142B5F9618CA5D9B54D1992AB732D7EC,E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,51366F8DDD7B5C5724D74882A9FED8F0C08D43816CD69B41FAB54AF2D2E67B4F,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,39985108050
B767BCCF2BCC0EAC4ECE139B537BAEDD142B5F9618CA5D9B54D1992AB732D7EC,E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,D9CFEFD0CEC9E09A2C604A48ABB405F8A4C4121E39B047AA93AF27AE193BCB41,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,49989570889
B767BCCF2BCC0EAC4ECE139B537BAEDD142B5F9618CA5D9B54D1992AB732D7EC,E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,0351253E249D708B067F3E6C6CA69BD3158A5CCB4184BCBA33B0075C9A652887,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,39985109241
B767BCCF2BCC0EAC4ECE139B537BAEDD142B5F9618CA5D9B54D1992AB732D7EC,E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,9442863E2543E70AB8815F54BB0DCCED0D07858ADCBC46C02808A2C4F9A29707,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,39985109403
E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,B767BCCF2BCC0EAC4ECE139B537BAEDD142B5F9618CA5D9B54D1992AB732D7EC,D9CFEFD0CEC9E09A2C604A48ABB405F8A4C4121E39B047AA93AF27AE193BCB41,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,43740511374
E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,B767BCCF2BCC0EAC4ECE139B537BAEDD142B5F9618CA5D9B54D1992AB732D7EC,9442863E2543E70AB8815F54BB0DCCED0D07858ADCBC46C02808A2C4F9A29707,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,18863905283
E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,B767BCCF2BCC0EAC4ECE139B537BAEDD142B5F9618CA5D9B54D1992AB732D7EC,0351253E249D708B067F3E6C6CA69BD3158A5CCB4184BCBA33B0075C9A652887,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,18863904054
E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,B767BCCF2BCC0EAC4ECE139B537BAEDD142B5F9618CA5D9B54D1992AB732D7EC,51366F8DDD7B5C5724D74882A9FED8F0C08D43816CD69B41FAB54AF2D2E67B4F,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,18863937604
E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,B767BCCF2BCC0EAC4ECE139B537BAEDD142B5F9618CA5D9B54D1992AB732D7EC,51366F8DDD7B5C5724D74882A9FED8F0C08D43816CD69B41FAB54AF2D2E67B4F,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,18863937604
5B3568002E100E6616F1D6C31776428FAF74BFAE7F22C67DD3DE9B8ABB02B15E,E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,75E769B117A1131A33F99B59ECEF423E7A60CCC470BCE0FC20142E68733A88B8,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,29985109351
E1949D7DF75D9209B483E605DEFFCA558B4DD2DF9F78874E453F0FE23F9032DC,5B3568002E100E6616F1D6C31776428FAF74BFAE7F22C67DD3DE9B8ABB02B15E,75E769B117A1131A33F99B59ECEF423E7A60CCC470BCE0FC20142E68733A88B8,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,18863901180
97146A46ACC2654E27947F14C4A4B14273E954F78BC047790B44208B0043203B,0A85DF4E6E0ACFB1F905801B5CD5CA4F22CC6D204079AEF88E7DAFB9322F3C04,DA687CA47D5D0A5E608DA5E09DEB751C6B46869E8F862FB4A4D0EE3203787006,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,99985087118
0A85DF4E6E0ACFB1F905801B5CD5CA4F22CC6D204079AEF88E7DAFB9322F3C04,97146A46ACC2654E27947F14C4A4B14273E954F78BC047790B44208B0043203B,DA687CA47D5D0A5E608DA5E09DEB751C6B46869E8F862FB4A4D0EE3203787006,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,99959664225
3C82B2CCCDD754E547ADFA560E1DDE23999C9C48FC11137A3A40B8FE95D9E143,030FFA02B4906A505D850CB312F01DC3510AFB2E22229AB79B7AB0B9C576332A,E96BD866951B55562B0A97E088C7AFD5C2DEB81077E3AFAF564D9F4E96D6DEAF,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,11599603487764
76C11F91B6FD4334A1817FDC1B1C8287B91AE908341E0880559FCF28D0C3243C,F0AEA4A8F340E0F70B19F834D3227D099DDD7DBFBB409788D29EAD0CE5198FB3,B5A3A0E352829CF1E939ED4F6BD2208E1AF10642332640C347746E583A444C3B,80D78A35F955A14B679FAA887FF4CD5BFC0F43B4A4EEA2A7E6927F3701B273C2,11973712327
